result_id,triad_id,distance_hist1_to_centroid,distance_hist2_to_centroid,distance_hist3_to_centroid,mean_historian_distance,distance_abstract1_to_centroid,distance_abstract2_to_centroid,distance_abstract3_to_centroid,mean_abstract_distance,distance_final_to_centroid,converged,convergence_delta,abstract_distance_variance,mean_pairwise_abstract_similarity,bias_weight_1,bias_weight_2,bias_weight_3,dominant_historian_position,bias_score,mean_source_embedding_distance,source_embedding_variance,created_at
29,29,0.32171905040740967,0.32656943798065186,0.29377514123916626,0.3140212098757426,0.5678571462631226,0.5699114501476288,0.5390270352363586,0.5589318772157034,0.5261933207511902,False,0.03273855646451318,0.0001988047278529908,0.42500163118044537,0.38454852899066894,0.35871253434689593,0.256738936662435,1,0.05121519565733562,0.694912314414978,0.016444358974695206,2026-03-13 10:57:42.397823
30,30,0.3477655053138733,0.3268406391143799,0.27508968114852905,0.31656527519226074,0.6049225926399231,0.5760906934738159,0.530115395784378,0.5703762272993723,0.4760096073150635,False,0.09436661998430884,0.000949013678726808,0.45992223421732586,0.30083259581291877,0.33786076624731953,0.36130663793976175,3,0.02797330460642844,0.6869259476661682,0.04270577430725098,2026-03-13 10:57:42.824277
31,31,0.2910606265068054,0.3907761573791504,0.2806720733642578,0.3208362857500712,0.42808735370635986,0.4862852096557617,0.5776959657669067,0.4973561763763428,0.3930448293685913,False,0.10431134700775146,0.003791739285844642,0.31899691621462506,0.3484513802721443,0.34604170341316404,0.3055069163146917,1,0.01511804693881097,0.6029132604598999,0.014990917406976223,2026-03-13 10:57:43.045984
32,32,0.2950063943862915,0.2923056483268738,0.35662591457366943,0.31464598576227826,0.528559148311615,0.47087061405181885,0.6381701231002808,0.5458666284879049,0.4404482841491699,False,0.10541834433873498,0.004814628723002399,0.348093902071317,0.29148000181078815,0.36283541425000465,0.34568458393920726,2,0.029502080916671336,0.6215497255325317,0.029354237020015717,2026-03-13 10:57:43.240169
33,33,0.33475369215011597,0.3205912709236145,0.28136301040649414,0.3122359911600749,0.561808854341507,0.5275693535804749,0.5106241703033447,0.5333341260751089,0.41532135009765625,False,0.11801277597745263,0.00045326161430519417,0.36690033475557965,0.30597227263746746,0.32179897468915464,0.37222875267337785,3,0.038895419340044535,0.503422200679779,0.025290321558713913,2026-03-13 10:57:43.387551
34,34,0.3635050058364868,0.2803666591644287,0.29957032203674316,0.31448066234588623,0.56038698554039,0.6049515008926392,0.3184899091720581,0.49460946520169574,0.45774996280670166,False,0.03685950239499408,0.015840048346135147,0.34911491473515827,0.3791343974477712,0.3468519314691551,0.2740136710830738,1,0.045801064114437906,0.6174949407577515,0.046248190104961395,2026-03-13 10:57:43.519450
35,35,0.3041731119155884,0.3212343454360962,0.3041144609451294,0.3098406394322713,0.4847007989883423,0.4273492097854614,0.43335670232772827,0.4484689037005107,0.310843825340271,False,0.13762507836023968,0.0006623901125150963,0.3069773664077123,0.3735616136462135,0.3448837368020305,0.2815546495517559,1,0.04022828031288017,0.6588559746742249,0.03087545372545719,2026-03-13 10:57:43.711549
36,36,0.3598564863204956,0.28715306520462036,0.2932288646697998,0.31341280539830524,0.5246790647506714,0.4727518558502197,0.43590855598449707,0.4777798255284627,0.4450647830963135,False,0.03271504243214923,0.0013260074439769042,0.43238556385040283,0.34059445104304714,0.34853367613423253,0.3108718728227203,2,0.015200342800899214,0.592386782169342,0.02863907814025879,2026-03-13 10:57:43.909865
37,37,0.37446868419647217,0.29155099391937256,0.2809392213821411,0.3156529664993286,0.5494758784770966,0.4630599021911621,0.38510751724243164,0.4658810993035634,0.29109978675842285,False,0.17478131254514057,0.004506805939068394,0.3843117853005727,0.3477110532790605,0.30246891098597284,0.3498200357349667,3,0.016486702401633357,0.6385287046432495,0.01668662577867508,2026-03-13 10:57:44.030854
38,38,0.2946295142173767,0.35424602031707764,0.287067174911499,0.3119809031486511,0.4953092336654663,0.5431268811225891,0.4088866114616394,0.48244090874989826,0.4225524663925171,False,0.059888442357381166,0.0030862052261737306,0.4602562089761098,0.34749941369395465,0.30725562074020885,0.3452449655658365,1,0.014166080360621336,0.5001865029335022,0.040426358580589294,2026-03-13 10:57:44.272244
39,39,0.3264228105545044,0.3120279312133789,0.2891315221786499,0.30919408798217773,0.6211435794830322,0.5520433783531189,0.45083218812942505,0.5413397153218588,0.37294793128967285,False,0.1683917840321859,0.004891612538610307,0.27847203612327576,0.33941628418157205,0.3197670889881086,0.3408166268303193,3,0.00748329349698601,0.6203329563140869,0.03874703869223595,2026-03-13 10:57:44.586487
40,40,0.28712302446365356,0.3941000699996948,0.27259987592697144,0.3179409901301066,0.3252257704734802,0.5665108561515808,0.5005123615264893,0.4640829960505168,0.39375656843185425,False,0.07032642761866253,0.010366631429605712,0.41048528750737506,0.3643770323412545,0.3402398556052844,0.295383112053461,1,0.0310436990079212,0.6339755058288574,0.024854175746440887,2026-03-13 10:57:44.768659
41,41,0.2693791389465332,0.2955111265182495,0.38393276929855347,0.31627434492111206,0.5213512182235718,0.42499828338623047,0.5515587329864502,0.4993027448654175,0.45892250537872314,False,0.040380239486694336,0.0029126588225475794,0.4716121355692546,0.2990087195130197,0.3480196706292815,0.35297160985769865,3,0.01963827652436534,0.5559282302856445,0.022389065474271774,2026-03-13 10:57:44.893224
42,42,0.26163631677627563,0.2976487874984741,0.3999253511428833,0.31973681847254437,0.4261869192123413,0.5244513750076294,0.5753545761108398,0.5086642901102701,0.37649136781692505,False,0.1321729222933451,0.00383311433554291,0.22171651820341745,0.3604586894767463,0.2588407782903748,0.38070053223287886,3,0.04736719889954555,0.6600494384765625,0.050543978810310364,2026-03-13 10:57:45.076182
43,43,0.2789578437805176,0.40383410453796387,0.2754480838775635,0.3194133440653483,0.4075077772140503,0.5666980743408203,0.5772594213485718,0.5171550909678141,0.4125407338142395,False,0.10461435715357459,0.006029857048477854,0.2955676068862279,0.35510065055755097,0.3348910706186422,0.3100082788238069,1,0.021767317224217653,0.6773117780685425,0.029463520273566246,2026-03-13 10:57:45.248385
44,44,0.382731556892395,0.29014718532562256,0.2719361186027527,0.3149382869402568,0.40550053119659424,0.45713329315185547,0.3750876188278198,0.41257381439208984,0.28674745559692383,False,0.12582635879516602,0.001146931113462794,0.4636821448802948,0.34196506766614343,0.33329299528719275,0.3247419370466639,1,0.008631734332810115,0.7083691358566284,0.020878734067082405,2026-03-13 10:57:45.369771
45,45,0.34612178802490234,0.3142653703689575,0.2705429792404175,0.31031004587809247,0.5953318476676941,0.6588178873062134,0.4415842294692993,0.5652446548144022,0.5482376217842102,False,0.01700703303019202,0.008317696603096496,0.4205806255340576,0.3220267609109439,0.3685761931662547,0.30939704592280154,2,0.03524285983292136,0.6433868408203125,0.0249327365309,2026-03-13 10:57:45.515400
46,46,0.2840029001235962,0.4151085615158081,0.264351487159729,0.32115431626637775,0.509809672832489,0.5278419256210327,0.5573218464851379,0.5316578149795532,0.3675079345703125,False,0.16414988040924072,0.00038351494666481284,0.263887162009875,0.3076198132703598,0.35941024527244897,0.33296994145719117,2,0.026076911939115655,0.7284891605377197,0.02985556609928608,2026-03-13 10:57:45.683730
47,47,0.2798454761505127,0.36512458324432373,0.28744423389434814,0.3108047644297282,0.5443335771560669,0.5469119846820831,0.5792270600795746,0.5568242073059082,0.4723145365715027,False,0.08450967073440552,0.00025205193709432194,0.46442896127700806,0.32076772030600526,0.34418034070555964,0.3350519389884351,2,0.010847007372226325,0.6124182343482971,0.016467878594994545,2026-03-13 10:57:45.884692
48,48,0.3776755928993225,0.2834995985031128,0.27684271335601807,0.31267263491948444,0.5955998301506042,0.38876330852508545,0.6335466206073761,0.5393032530943552,0.425143837928772,False,0.11415941516558326,0.011571130606454441,0.32345670958360034,0.3652764116100605,0.31195205692505956,0.3227715314648799,1,0.03194307827672721,0.6130893230438232,0.01926635019481182,2026-03-13 10:57:46.065181
49,49,0.2942920923233032,0.30049675703048706,0.31982409954071045,0.30487098296483356,0.45899826288223267,0.4239919185638428,0.42220115661621094,0.43506377935409546,0.2770063877105713,False,0.15805739164352417,0.0002869642222715167,0.276149849096934,0.348451593559365,0.3415778962804887,0.30997051016014643,1,0.015118260226031688,0.612586498260498,0.03654651343822479,2026-03-13 10:57:46.188980
50,50,0.3762524127960205,0.2840195894241333,0.27517205476760864,0.31181468566258747,0.522102415561676,0.32245969772338867,0.41678011417388916,0.4204474091529846,0.32758545875549316,False,0.09286195039749146,0.006649593657208186,0.39077576001485187,0.35524599269598234,0.3303852556958739,0.31436875160814387,1,0.021912659362649023,0.6374868750572205,0.020895039662718773,2026-03-13 10:57:46.406355
