authorId,authorName,matched_papers,total_topic_citations,first_author_papers,last_author_papers,score,rank
https://openalex.org/A5109933147,C. H. Gimingham,1,145,1,0,13.660360423976618,488
https://openalex.org/A5112806871,Rosemarie K. Bank,1,145,1,0,13.660360423976618,489
https://openalex.org/A5024985655,John Sheail,1,145,0,1,13.660360423976618,490
https://openalex.org/A5032179003,Marlis Schweitzer,1,102,1,1,13.655752337579163,491
https://openalex.org/A5025858539,Tayeb El-Hibri,1,102,1,1,13.655752337579163,492
https://openalex.org/A5022284403,Shannon Jackson,1,102,1,1,13.655752337579163,493
https://openalex.org/A5042579723,Julie Hessler,1,102,1,1,13.655752337579163,494
https://openalex.org/A5079508688,Jill Blackmore,1,102,1,1,13.655752337579163,495
https://openalex.org/A5032813780,Sidney Littlefield Kasfir,1,101,1,1,13.636239987688432,496
https://openalex.org/A5008307183,Roy Jacques,1,101,1,1,13.636239987688432,497
https://openalex.org/A5109008459,John Marks,1,142,1,0,13.61883644107976,498
https://openalex.org/A5109876781,Ernst Mayr,1,100,1,1,13.61653539480241,499
https://openalex.org/A5112773792,Eric Van Young,1,100,1,1,13.61653539480241,500
https://openalex.org/A5012062925,Peter Aggleton,1,100,1,1,13.61653539480241,501
https://openalex.org/A5073346023,Stefan Berger,1,99,1,1,13.596634733096074,502
https://openalex.org/A5071683980,Michael Mollat,1,199,0,0,13.596634733096073,503
https://openalex.org/A5109160691,Carl E. Schorske,1,140,1,0,13.590666961316282,504
https://openalex.org/A5001406182,Michael S. Roth,1,140,1,0,13.590666961316282,505
https://openalex.org/A5042855727,Steve J. Stern,1,98,1,1,13.57653406138907,506
https://openalex.org/A5104063874,Allen J. Frank,1,98,1,1,13.57653406138907,507
https://openalex.org/A5039112312,R.L. Bernstein,1,139,1,0,13.576432025778553,508
https://openalex.org/A5018001688,George Williams,1,139,1,0,13.576432025778553,509
https://openalex.org/A5083994168,Sheldon Krimsky,1,139,0,1,13.576432025778553,510
https://openalex.org/A5062153267,Stewart J. Brown,1,138,1,0,13.562095046821328,511
https://openalex.org/A5066993964,Callum Brown,1,138,0,1,13.562095046821328,512
https://openalex.org/A5001070384,Panayotis Tournikiotis,1,97,1,1,13.556229318461035,513
https://openalex.org/A5110553417,Kenneth Hudson,1,97,1,1,13.556229318461035,514
https://openalex.org/A5003532573,Michael Sanderson,1,137,1,0,13.547654550874356,515
https://openalex.org/A5090371914,Cyril Ehrlich,1,137,0,1,13.547654550874356,516
https://openalex.org/A5089861117,William J. Samarin,1,96,1,1,13.535716318126656,517
https://openalex.org/A5056880545,Sueann Caulfield,1,96,1,1,13.535716318126656,518
https://openalex.org/A5003784702,Robert Darnton,1,96,1,1,13.535716318126656,519
https://openalex.org/A5085909520,William B. Kory,1,136,1,0,13.533109032216196,520
https://openalex.org/A5088860696,Albert J. Mills,1,136,0,1,13.533109032216196,521
https://openalex.org/A5001709850,Victor Piché,1,136,0,1,13.533109032216196,522
https://openalex.org/A5083260512,Gabrielle Durepos,1,136,1,0,13.533109032216196,523
https://openalex.org/A5108490335,Abraham L. Udovitch,1,135,0,1,13.51845695203205,524
https://openalex.org/A5052966795,W. Boyd Rayward,1,95,1,1,13.514990744055563,525
https://openalex.org/A5008313187,Hamid Naficy,1,95,1,1,13.514990744055563,526
https://openalex.org/A5109806129,Frank Swetz,1,95,1,1,13.514990744055563,527
https://openalex.org/A5005827628,Frank ̈Crüsemann,1,95,1,1,13.514990744055563,528
https://openalex.org/A5014952563,Peter Bailey,1,134,1,0,13.503696737436805,529
https://openalex.org/A5004791131,Michael Beaney,1,94,1,1,13.494048144320972,530
https://openalex.org/A5086549361,John F. McDiarmid,1,93,1,1,13.472883925659898,531
https://openalex.org/A5022192392,Kristina Milnor,1,93,1,1,13.472883925659898,532
https://openalex.org/A5066990155,Samuel Moyn,1,93,1,1,13.472883925659898,533
https://openalex.org/A5112377776,Sarah Moss,1,93,1,1,13.472883925659898,534
https://openalex.org/A5113142244,John Ellis,1,93,1,1,13.472883925659898,535
https://openalex.org/A5008484708,Tony Judt,1,93,1,1,13.472883925659898,536
https://openalex.org/A5011047265,Joachim Scharloth,1,186,0,0,13.462217233709174,537
https://openalex.org/A5110157744,Bonnie Bullough,1,130,0,1,13.443541826962248,538
https://openalex.org/A5000775081,Vern L. Bullough,1,130,1,0,13.443541826962248,539
https://openalex.org/A5031306144,A.A.P.O. Janssens,1,91,1,1,13.429871515217972,540
https://openalex.org/A5001555496,E. D. Mackerness,1,129,0,1,13.42821608147111,541
https://openalex.org/A5027203600,Donald M. McCorkle,1,129,1,0,13.42821608147111,542
https://openalex.org/A5102103680,Max Weber,1,128,1,0,13.41277198928329,543
https://openalex.org/A5113310136,E. Matthews,1,128,0,1,13.41277198928329,544
https://openalex.org/A5108777365,Maris A. Vinovskis,1,127,1,0,13.39720770839918,545
https://openalex.org/A5013250982,John M. Doris,1,126,0,1,13.381521353477128,546
https://openalex.org/A5085957651,Seymour B. Sarason,1,126,1,0,13.381521353477128,547
https://openalex.org/A5048511305,T. C. Smout,1,126,0,1,13.381521353477128,548
https://openalex.org/A5113739111,Thomas E. Lewis,1,126,1,0,13.381521353477128,549
https://openalex.org/A5035448568,J. J. Lee,1,126,1,0,13.381521353477128,550
https://openalex.org/A5084155038,Paul Vaucher,1,125,1,0,13.365710994462901,551
https://openalex.org/A5110936156,Dennis Moore,1,125,1,0,13.365710994462901,552
https://openalex.org/A5075394024,C.A. MacDonald,1,125,0,1,13.365710994462901,553
https://openalex.org/A5060575166,Joseph Schacht,1,125,1,0,13.365710994462901,554
https://openalex.org/A5004590480,Cathy N. Davidson,1,125,0,1,13.365710994462901,555
https://openalex.org/A5017278803,L. W. Lanham,1,125,1,0,13.365710994462901,556
https://openalex.org/A5076280886,Kenneth Lipartito,1,88,1,1,13.36356710058417,557
https://openalex.org/A5080722118,Amy Nelson Burnett,1,88,1,1,13.36356710058417,558
https://openalex.org/A5110230933,Masalha Nur,1,88,1,1,13.36356710058417,559
https://openalex.org/A5027502666,Christopher Pierson,1,88,1,1,13.36356710058417,560
https://openalex.org/A5036663797,Christina Kotchemidova,1,87,1,1,13.340967990076305,561
https://openalex.org/A5032472853,Jakub Pigoń,1,87,1,1,13.340967990076305,562
https://openalex.org/A5113032488,Stephen O. Murray,1,123,0,1,13.33371031177002,563
https://openalex.org/A5045057066,H. A. Gleason,1,123,1,0,13.33371031177002,564
https://openalex.org/A5036059827,Marvin Lazerson,1,123,1,0,13.33371031177002,565
https://openalex.org/A5013673509,David Nasaw,1,123,0,1,13.33371031177002,566
https://openalex.org/A5108344928,Robin Law,1,86,1,1,13.318110598429058,567
https://openalex.org/A5098051414,Richard Von Glahn,1,86,1,1,13.318110598429058,568
https://openalex.org/A5109091652,K. E. Fleming,1,86,1,1,13.318110598429058,569
https://openalex.org/A5065588352,Mark Harrison,1,122,0,1,13.31751589130478,570
https://openalex.org/A5112539157,Biswamoy Pati,1,122,1,0,13.31751589130478,571
https://openalex.org/A5029696783,Daniel O’Connor,1,172,0,0,13.306583188995559,572
https://openalex.org/A5103155731,Chén C. Kenyon,1,121,1,0,13.301189270026459,573
https://openalex.org/A5062958512,Barry Zuckerman,1,121,0,1,13.301189270026459,574
https://openalex.org/A5012039797,Lesley A. Beaumont,1,85,1,1,13.294988953626905,575
https://openalex.org/A5027397806,Paul Nugent,1,84,1,1,13.271596874100524,576
https://openalex.org/A5027028267,Hugh Macmillan,1,84,1,1,13.271596874100524,577
https://openalex.org/A5021411071,Roger L. Emerson,1,119,1,0,13.268130666124037,578
https://openalex.org/A5112535322,Catharine Newbury,1,119,0,1,13.268130666124037,579
https://openalex.org/A5018513832,David Newbury,1,119,1,0,13.268130666124037,580
https://openalex.org/A5064055296,Anand C. Chitnis,1,119,0,1,13.268130666124037,581
https://openalex.org/A5073613455,Federico Romero,1,83,1,1,13.247927958806518,582
https://openalex.org/A5056291299,Donald P. Little,1,83,1,1,13.247927958806518,583
https://openalex.org/A5060639970,Philip Benedict,1,117,1,0,13.234516429491276,584
https://openalex.org/A5071970265,Dana L. Robert,1,117,0,1,13.234516429491276,585
https://openalex.org/A5009919587,Martin S. Pernick,1,117,1,0,13.234516429491276,586
https://openalex.org/A5075252510,Gretchen E. Minton,1,117,0,1,13.234516429491276,587
https://openalex.org/A5066113669,Rui Kohiyama,1,117,1,0,13.234516429491276,588
https://openalex.org/A5015225052,E. Richard Brown,1,117,0,1,13.234516429491276,589
https://openalex.org/A5015314256,Ebru Boyar,1,117,1,0,13.234516429491276,590
https://openalex.org/A5109121305,Kate Fleet,1,117,0,1,13.234516429491276,591
https://openalex.org/A5111366592,Ted Benton,1,82,1,1,13.223975576713087,592
https://openalex.org/A5109330760,Clive Holmes,1,82,1,1,13.223975576713087,593
https://openalex.org/A5044431497,Benson Tong,1,116,1,0,13.217495050155458,594
https://openalex.org/A5074806464,Judy Yung,1,116,0,1,13.217495050155458,595
https://openalex.org/A5051068737,Alfred W. McCoy,1,164,0,0,13.21189094780116,596
https://openalex.org/A5064477683,Rudolph van Zantwijk,1,115,0,1,13.200327562772674,597
https://openalex.org/A5008179469,Martin Mulligan,1,115,1,0,13.200327562772674,598
https://openalex.org/A5008107902,Stuart B. Hill,1,115,0,1,13.200327562772674,599
https://openalex.org/A5018888780,Stephen A. Colston,1,115,1,0,13.200327562772674,600
https://openalex.org/A5012351765,Nur Masalha,1,81,1,1,13.199732855648397,601
https://openalex.org/A5056531241,Marcus Rediker,1,81,1,1,13.199732855648397,602
https://openalex.org/A5065850918,Susie L. Steinbach,1,81,1,1,13.199732855648397,603
https://openalex.org/A5045707838,Boaz Shoshan,1,81,1,1,13.199732855648397,604
https://openalex.org/A5087793443,Uroš Matić,1,81,1,1,13.199732855648397,605
https://openalex.org/A5068912149,Michiel Baud,1,162,0,0,13.187500401613525,606
https://openalex.org/A5081463645,Robert Graves,1,162,0,0,13.187500401613525,607
https://openalex.org/A5063082546,Frederick E. Ellis,1,114,1,0,13.183011437286446,608
https://openalex.org/A5109372376,Robert H. Beck,1,114,0,1,13.183011437286446,609
https://openalex.org/A5103291030,Arja Nurmi,1,80,1,1,13.175192670464769,610
https://openalex.org/A5015254634,Carol Gluck,1,80,1,1,13.175192670464769,611
https://openalex.org/A5063221910,Susanna Elm,1,80,1,1,13.175192670464769,612
https://openalex.org/A5034006002,C. B. Phillips,1,113,1,0,13.165544077348937,613
https://openalex.org/A5024702843,John Fitzgerald,1,160,0,0,13.162808729968926,614
https://openalex.org/A5110885003,Heleen Sancisi-Weerdenburg,1,160,0,0,13.162808729968926,615
https://openalex.org/A5017704198,Mary Jaeger,1,160,0,0,13.162808729968926,616
https://openalex.org/A5028247264,David Schaberg,1,160,0,0,13.162808729968926,617
https://openalex.org/A5016206598,D. S. Levene,1,160,0,0,13.162808729968926,618
https://openalex.org/A5014781634,Alexander Uchitel,1,160,0,0,13.162808729968926,619
https://openalex.org/A5039003977,Timothy Rood,1,160,0,0,13.162808729968926,620
https://openalex.org/A5057439776,Piotr Michałowski,1,160,0,0,13.162808729968926,621
https://openalex.org/A5021136928,Thomas M. Bolin,1,160,0,0,13.162808729968926,622
https://openalex.org/A5048083127,Wai-yee Li,1,160,0,0,13.162808729968926,623
https://openalex.org/A5063507534,Gillian Sutherland,1,159,0,0,13.150347630467653,624
https://openalex.org/A5109269426,John Inglis,1,79,1,1,13.150347630467653,625
https://openalex.org/A5109397185,Pat Thane,1,159,0,0,13.150347630467653,626
https://openalex.org/A5009329334,Shira Wolosky,1,79,1,1,13.150347630467653,627
https://openalex.org/A5076500712,James Obelkevich,1,159,0,0,13.150347630467653,628
https://openalex.org/A5077686113,Virgínia Berridge,1,159,0,0,13.150347630467653,629
https://openalex.org/A5026965067,Frank Prochaska,1,159,0,0,13.150347630467653,630
https://openalex.org/A5108713093,Stuart W. Leslie,1,112,1,0,13.147922817984627,631
https://openalex.org/A5051405483,Reed Ueda,1,111,0,1,13.130144923150134,632
https://openalex.org/A5112557332,David M. Reimers,1,111,1,0,13.130144923150134,633
https://openalex.org/A5024309873,Ayelet Haimson Lushkov,1,78,1,1,13.125190066053934,634
https://openalex.org/A5086664752,Whitney Pow,1,78,1,1,13.125190066053934,635
https://openalex.org/A5102743124,Shahzad Bashir,1,78,1,1,13.125190066053934,636
https://openalex.org/A5007652299,David Konstan,1,110,1,0,13.112207583184613,637
https://openalex.org/A5060590022,J. E. Lendon,1,77,1,1,13.099712014499074,638
https://openalex.org/A5106070881,Jeremy Stevenson,1,77,1,1,13.099712014499074,639
https://openalex.org/A5040031665,Peter Stansky,1,109,1,0,13.094107912144779,640
https://openalex.org/A5079735136,Elias N. Saad,1,108,0,1,13.075842945018232,641
https://openalex.org/A5082268158,Louis Brenner,1,108,1,0,13.075842945018232,642
https://openalex.org/A5112163069,Patricia Buckley Ebrey,1,108,1,0,13.075842945018232,643
https://openalex.org/A5084251949,S. L. Cline,1,108,0,1,13.075842945018232,644
https://openalex.org/A5090534742,John W. Chaffee,1,108,0,1,13.075842945018232,645
https://openalex.org/A5032263531,Jonathan P. Berkey,1,108,0,1,13.075842945018232,646
https://openalex.org/A5109418966,Pedro Carrasco,1,108,1,0,13.075842945018232,647
https://openalex.org/A5028171683,Craig H. Russell,1,107,1,0,13.057409634808385,648
https://openalex.org/A5108404522,Daphne A. Roe,1,107,0,1,13.057409634808385,649
https://openalex.org/A5029052706,David P. Szatmary,1,107,0,1,13.057409634808385,650
https://openalex.org/A5087354498,Marshall Scott Legan,1,107,1,0,13.057409634808385,651
https://openalex.org/A5086934220,David Mimno,1,75,1,1,13.047761041692553,652
https://openalex.org/A5064032645,Carolyn Nelson,1,75,1,1,13.047761041692553,653
https://openalex.org/A5034556675,Ekkehard W. Stegemann,1,150,0,0,13.034559673629849,654
https://openalex.org/A5016184297,Yvon Garlan,1,149,0,0,13.021270588192511,655
https://openalex.org/A5008637180,Tony Collins,1,74,1,1,13.021270588192511,656
https://openalex.org/A5066755016,Stephen Wagg,1,74,1,1,13.021270588192511,657
https://openalex.org/A5006623891,David Plotke,1,105,1,0,13.02002536878408,658
https://openalex.org/A5061867977,Alex Kozulin,1,104,0,1,13.001067880874992,659
https://openalex.org/A5103671327,Sheldon H. White,1,104,0,1,13.001067880874992,660
https://openalex.org/A5003220133,Urie Bronfenbrenner,1,104,1,0,13.001067880874992,661
https://openalex.org/A5000396128,C. P. D.,1,104,1,0,13.001067880874992,662
https://openalex.org/A5104074097,Deborah Posel,1,73,1,1,12.994424547528231,663
https://openalex.org/A5002020509,Christopher Maginn,1,73,1,1,12.994424547528231,664
https://openalex.org/A5053225076,Jeffrey Sklansky,1,73,1,1,12.994424547528231,665
https://openalex.org/A5078722802,Bernhard Palme,1,103,1,0,12.98192897884269,666
https://openalex.org/A5058019725,E. W. G.,1,103,1,0,12.98192897884269,667
https://openalex.org/A5074960293,George J. Koury,1,103,1,0,12.98192897884269,668
https://openalex.org/A5032204352,John Pimlott,1,103,0,1,12.98192897884269,669
https://openalex.org/A5079018247,Richard Alston,1,103,0,1,12.98192897884269,670
https://openalex.org/A5044691993,Gabriel Baer,1,103,0,1,12.98192897884269,671
https://openalex.org/A5012912368,David E. Allen,1,145,0,0,12.967213243416673,672
https://openalex.org/A5068300517,Amanda Anderson,1,72,1,1,12.967213243416673,673
https://openalex.org/A5090829298,Richard L. Kagan,1,102,1,0,12.962605157019217,674
https://openalex.org/A5109349566,José Rabasa,1,102,0,1,12.962605157019217,675
https://openalex.org/A5087968593,John Charles Chasteen,1,102,1,0,12.962605157019217,676
https://openalex.org/A5079683980,Deborah Pacini Hernández,1,102,0,1,12.962605157019217,677
https://openalex.org/A5073831663,E. Haribabu,1,101,1,0,12.943092807128487,678
https://openalex.org/A5069878970,Poonam Bala,1,101,0,1,12.943092807128487,679
https://openalex.org/A5110435747,John J. Appel,1,101,1,0,12.943092807128487,680
https://openalex.org/A5076592074,James G. Leyburn,1,101,0,1,12.943092807128487,681
https://openalex.org/A5109897044,Jennifer Terry,1,71,1,1,12.939626599152001,682
https://openalex.org/A5073707488,Karl Hack,1,71,1,1,12.939626599152001,683
https://openalex.org/A5086265523,Willem de Blécourt,1,71,1,1,12.939626599152001,684
https://openalex.org/A5111576988,W. Ashworth,1,100,1,0,12.923388214242465,685
https://openalex.org/A5029496522,V. D. Lipman,1,100,0,1,12.923388214242465,686
https://openalex.org/A5059630078,Steven F. Lawson,1,70,1,1,12.911654115202522,687
https://openalex.org/A5088167015,Stephen H. Rapp,1,70,1,1,12.911654115202522,688
https://openalex.org/A5110223264,Hugh Kennedy,1,70,1,1,12.911654115202522,689
https://openalex.org/A5043559630,Richard H. K. Vietor,1,99,1,0,12.903487552536129,690
https://openalex.org/A5071470124,David B. Danbom,1,99,1,0,12.903487552536129,691
https://openalex.org/A5026171646,Christian Warren,1,99,0,1,12.903487552536129,692
https://openalex.org/A5072771166,Scott Hamilton Dewey,1,99,1,0,12.903487552536129,693
https://openalex.org/A5037790488,Duncan J. Melville,1,69,1,1,12.88328484521861,694
https://openalex.org/A5012017914,Steven Fine,1,69,1,1,12.88328484521861,695
https://openalex.org/A5066231145,Peter Mandler,1,69,1,1,12.88328484521861,696
https://openalex.org/A5110497344,Helaine Silverman,1,69,1,1,12.88328484521861,697
https://openalex.org/A5090232572,Ludmilla Jordanova,1,69,1,1,12.88328484521861,698
https://openalex.org/A5029814083,Robert Mayer,1,69,1,1,12.88328484521861,699
https://openalex.org/A5106940726,Robert Pike,1,97,1,0,12.86308213790109,700
https://openalex.org/A5105570646,P. J. P. Goldberg,1,137,0,0,12.85450737031441,701
https://openalex.org/A5077561814,Arthur Alfaix Assis,1,68,1,1,12.85450737031441,702
https://openalex.org/A5109838209,Janet Burton,1,137,0,0,12.85450737031441,703
https://openalex.org/A5112180725,Valerie I. J. Flint,1,137,0,0,12.85450737031441,704
https://openalex.org/A5108361401,Michael Bentley,1,68,1,1,12.85450737031441,705
https://openalex.org/A5086992180,Peter Coss,1,137,0,0,12.85450737031441,706
https://openalex.org/A5086517358,Paul Strohm,1,137,0,0,12.85450737031441,707
https://openalex.org/A5058878860,Charles Phythian-Adams,1,137,0,0,12.85450737031441,708
https://openalex.org/A5114089525,Richard Britnell,1,137,0,0,12.85450737031441,709
https://openalex.org/A5039600266,Michael Prestwich,1,137,0,0,12.85450737031441,710
https://openalex.org/A5016875550,Robin Frame,1,137,0,0,12.85450737031441,711
https://openalex.org/A5005387518,Marybeth Gasman,1,68,1,1,12.85450737031441,712
https://openalex.org/A5064264108,Philippa Maddern,1,137,0,0,12.85450737031441,713
https://openalex.org/A5003902089,Bruce Campbell,1,137,0,0,12.85450737031441,714
https://openalex.org/A5030185312,Mavis Mate,1,137,0,0,12.85450737031441,715
https://openalex.org/A5003261604,Eamon Duffy,1,137,0,0,12.85450737031441,716
https://openalex.org/A5046435999,Maryanne Kowaleski,1,137,0,0,12.85450737031441,717
https://openalex.org/A5048059880,Wendy R. Childs,1,137,0,0,12.85450737031441,718
https://openalex.org/A5001865426,David Cressy,1,68,1,1,12.85450737031441,719
https://openalex.org/A5000308330,Simon Walker,1,137,0,0,12.85450737031441,720
https://openalex.org/A5008005883,Miri Rubin,1,137,0,0,12.85450737031441,721
https://openalex.org/A5059018824,Jack M. Sosin,1,96,1,0,12.842569137566711,722
https://openalex.org/A5007168154,Paul J. Vanderwood,1,96,1,0,12.842569137566711,723
https://openalex.org/A5109029378,John Ellis,1,96,0,1,12.842569137566711,724
https://openalex.org/A5102031499,J. Phoenix Smith,1,96,0,1,12.842569137566711,725
https://openalex.org/A5068348540,Oliver A. Rink,1,96,0,1,12.842569137566711,726
https://openalex.org/A5052316112,Theodore Ropp,1,96,1,0,12.842569137566711,727
https://openalex.org/A5109454259,Joël W. Gregory,1,136,0,0,12.83996185165625,728
https://openalex.org/A5077447510,Dennis D. Cordell,1,136,0,0,12.83996185165625,729
https://openalex.org/A5108193638,Robert W. Gordon,1,67,1,1,12.825309771472105,730
https://openalex.org/A5084266277,Kerry Segrave,1,67,1,1,12.825309771472105,731
https://openalex.org/A5112714882,William R. Newman,1,67,1,1,12.825309771472105,732
https://openalex.org/A5072626994,A.J. Woodman,1,67,1,1,12.825309771472105,733
https://openalex.org/A5101468963,Jonathan Bennett,1,67,1,1,12.825309771472105,734
https://openalex.org/A5110768421,Richard E. Wood,1,67,1,1,12.825309771472105,735
https://openalex.org/A5035672971,Joseph Interrante,1,94,1,0,12.800900963761027,736
https://openalex.org/A5030124002,Richard A. Goldthwaite,1,94,0,1,12.800900963761027,737
https://openalex.org/A5033013844,David Gartman,1,94,0,1,12.800900963761027,738
https://openalex.org/A5010975771,Clive Whitehead,1,66,1,1,12.795679599901822,739
https://openalex.org/A5019919489,Massimo Introvigne,1,66,1,1,12.795679599901822,740
https://openalex.org/A5081806455,Lucio Bertelli,1,66,1,1,12.795679599901822,741
https://openalex.org/A5053319950,Pamela Beth Radcliff,1,93,1,0,12.779736745099953,742
https://openalex.org/A5002989613,Alan Kidd,1,65,1,1,12.765603845172741,743
https://openalex.org/A5054847605,J�rgen Habermas,1,65,1,1,12.765603845172741,744
https://openalex.org/A5058833616,Perez Zagorin,1,65,1,1,12.765603845172741,745
https://openalex.org/A5075174670,Noble Frankland,1,65,1,1,12.765603845172741,746
https://openalex.org/A5022930519,W. D. Rubinstein,1,92,1,0,12.758346166866458,747
https://openalex.org/A5071566793,Elmar Schenkel,1,91,1,0,12.736724334658026,748
https://openalex.org/A5020466477,Nigel Worden,1,91,1,0,12.736724334658026,749
https://openalex.org/A5087357880,Vivian Bickford‐Smith,1,91,0,1,12.736724334658026,750
https://openalex.org/A5042184721,John Michael,1,91,1,0,12.736724334658026,751
https://openalex.org/A5110058837,Emmanuel Chiwome,1,64,1,1,12.735068900911164,752
https://openalex.org/A5077478842,Anthony Kaldellis,1,64,1,1,12.735068900911164,753
https://openalex.org/A5080879727,W. G. Runciman,1,128,0,0,12.719624808723344,754
https://openalex.org/A5112506124,Rita M. Gross,1,90,0,1,12.714866193593645,755
https://openalex.org/A5078542842,Robert A. Pois,1,90,1,0,12.714866193593645,756
https://openalex.org/A5061612321,Roy C. Amore,1,90,1,0,12.714866193593645,757
https://openalex.org/A5047003887,Deborah Boedeker,1,63,1,1,12.704060527839234,758
https://openalex.org/A5073970265,William Selinger,1,63,1,1,12.704060527839234,759
https://openalex.org/A5024913483,Gavin D. Brockett,1,63,1,1,12.704060527839234,760
https://openalex.org/A5067616254,Ronald E. Butchart,1,63,1,1,12.704060527839234,761
https://openalex.org/A5110121687,Alan Trachtenberg,1,89,1,0,12.692766521220475,762
https://openalex.org/A5051105601,Harry J. Benda,1,89,1,0,12.692766521220475,763
https://openalex.org/A5068523149,Nancy K. Ota,1,89,0,1,12.692766521220475,764
https://openalex.org/A5022597670,Soedjatmoko,1,89,0,1,12.692766521220475,765
https://openalex.org/A5111371791,L. M. Cullen,1,126,0,0,12.688374172917182,766
https://openalex.org/A5055112920,Dan N. Stone,1,62,1,1,12.672563813902956,767
https://openalex.org/A5081973639,Dennis Brailsford,1,62,1,1,12.672563813902956,768
https://openalex.org/A5110272127,Norman R. Baker,1,88,0,1,12.670419920024225,769
https://openalex.org/A5045451047,J. H. Plumb,1,87,1,0,12.64782080951636,770
https://openalex.org/A5022062830,John M. Hobson,1,61,1,1,12.640563131210074,771
https://openalex.org/A5078955873,William M. Schniedewind,1,61,1,1,12.640563131210074,772
https://openalex.org/A5108216963,Marion Leonard,1,61,1,1,12.640563131210074,773
https://openalex.org/A5113633704,Elizabeth P. Rice,1,60,1,1,12.608042089466514,774
https://openalex.org/A5112736319,Benjamin Soares,1,60,1,1,12.608042089466514,775
https://openalex.org/A5106131841,Frank Ankersmit,1,60,1,1,12.608042089466514,776
https://openalex.org/A5022398196,Megan Sandel,1,121,0,0,12.608042089466514,777
https://openalex.org/A5110412553,Michael Silverstein,1,121,0,0,12.608042089466514,778
https://openalex.org/A5015175892,Alefiya Shakir,1,121,0,0,12.608042089466514,779
https://openalex.org/A5027925174,William T. O'Dea,1,60,1,1,12.608042089466514,780
https://openalex.org/A5112079741,Rudolf Schmid,1,85,1,0,12.60184177306696,781
https://openalex.org/A5096865713,Robert M. Mennel,1,85,1,0,12.60184177306696,782
https://openalex.org/A5069228961,Bill Lancaster,1,85,0,1,12.60184177306696,783
https://openalex.org/A5111386470,Adeline Levine,1,85,0,1,12.60184177306696,784
https://openalex.org/A5043370230,Kirill Nourzhanov,1,84,1,0,12.578449693540579,785
https://openalex.org/A5006785962,Christian Bleuer,1,84,0,1,12.578449693540579,786
https://openalex.org/A5037720252,W. H. G. Armytage,1,59,1,1,12.574983485564092,787
https://openalex.org/A5002960062,Seth Garfield,1,59,1,1,12.574983485564092,788
https://openalex.org/A5066602769,Sebastian R. Prange,1,59,1,1,12.574983485564092,789
https://openalex.org/A5004694298,A.D. Wilson,1,83,0,1,12.554780778246572,790
https://openalex.org/A5081177989,Adam Fox,1,83,1,0,12.554780778246572,791
https://openalex.org/A5113736237,David Rosner,1,117,0,0,12.54136924893133,792
https://openalex.org/A5072001330,Steven Gunn,1,58,1,1,12.54136924893133,793
https://openalex.org/A5011955602,Jan Kandiyali,1,58,1,1,12.54136924893133,794
https://openalex.org/A5020860253,Richard Maltby,1,58,1,1,12.54136924893133,795
https://openalex.org/A5003525051,Otto Zwartjes,1,58,1,1,12.54136924893133,796
https://openalex.org/A5023644937,Susan M. Reverby,1,117,0,0,12.54136924893133,797
https://openalex.org/A5103070447,Mark Connelly,1,57,1,1,12.507180382212729,798
https://openalex.org/A5059475983,Javier Villa-Flores,1,57,1,1,12.507180382212729,799
https://openalex.org/A5098419003,Claus-Peter Clasen,1,81,1,0,12.506585675088452,800
https://openalex.org/A5110436241,Rosanne Rutten,1,81,0,1,12.506585675088452,801
https://openalex.org/A5110419476,Michiel Baud,1,81,1,0,12.506585675088452,802
https://openalex.org/A5042106884,Jan Swearingen,1,81,0,1,12.506585675088452,803
https://openalex.org/A5030957777,Jonathan W. Zophy,1,81,0,1,12.506585675088452,804
https://openalex.org/A5085577899,James J. Murphy,1,81,1,0,12.506585675088452,805
https://openalex.org/A5030202144,Anjali Arondekar,1,56,1,1,12.472396896788991,806
https://openalex.org/A5099481779,Momigliano Donanto,1,56,1,1,12.472396896788991,807
https://openalex.org/A5108605531,Paul Addison,1,56,1,1,12.472396896788991,808
https://openalex.org/A5097892810,David McCreery,1,79,1,0,12.457200449907708,809
https://openalex.org/A5100863994,J. D. Marshall,1,79,1,0,12.457200449907708,810
https://openalex.org/A5041893887,Norman McCord,1,79,0,1,12.457200449907708,811
https://openalex.org/A5097918351,Norman Schwartz,1,79,0,1,12.457200449907708,812
https://openalex.org/A5078281347,Kamal Soleimani,1,55,1,1,12.43699774259019,813
https://openalex.org/A5077794062,Scott F. Gilbert,1,55,1,1,12.43699774259019,814
https://openalex.org/A5110413759,John P. Fox,1,55,1,1,12.43699774259019,815
https://openalex.org/A5069572308,Alan Cobley,1,55,1,1,12.43699774259019,816
https://openalex.org/A5013567027,Joshua Sternfeld,1,55,1,1,12.43699774259019,817
https://openalex.org/A5112327367,Robin Law,1,55,1,1,12.43699774259019,818
https://openalex.org/A5072022701,Andrew F. Beck,1,78,1,0,12.432042885493988,819
https://openalex.org/A5083088355,Robert S. Kahn,1,78,0,1,12.432042885493988,820
https://openalex.org/A5007165534,Keith Nield,1,77,0,1,12.406564833939129,821
https://openalex.org/A5083023788,Ivo Schneider,1,77,0,1,12.406564833939129,822
https://openalex.org/A5056400866,Herbert Mehrtens,1,77,1,0,12.406564833939129,823
https://openalex.org/A5074815883,Caroline T. Marshall,1,54,1,1,12.400960731584833,824
https://openalex.org/A5017372914,Peter Bloom,1,76,0,1,12.380758024267314,825
